seller_city,period,sales,freight_value,total_sales,quantity,volume,baskets
sao joao de meriti,2017-11-01,18.45,18.89,37.34,1,1.358,1
sao joao de meriti,2017-12-01,901.15,117.61,1018.76,8,5.839,7
sao joao de meriti,2018-01-01,846.18,109.51,955.69,7,4.6,6
sao joao de meriti,2018-02-01,1534.25,253.99,1788.24,15,12.015,11
sao joao de meriti,2018-03-01,335.28,38.52,373.8,3,1.5,3
sao joao de meriti,2018-04-01,776.34,186.8,963.14,9,48.383,9
sao joao de meriti,2018-05-01,83.8,18.47,102.27,1,0.4,1
sao joao de meriti,2018-06-01,270.13,51.25,321.38,3,2.208,3
sao joao de meriti,2018-07-01,105.9,23.26,129.16,2,0.614,2
sao joao del rei,2017-03-01,382.75,56.69,439.44,4,1.754,3
sao joao del rei,2017-04-01,547.55,143.91,691.46,5,2.3,5
sao joao del rei,2017-05-01,959.3,206.22,1165.52,9,5.806,9
sao joao del rei,2017-06-01,328.1,73.72,401.82,3,2.952,3
sao joao del rei,2017-07-01,1193.5,274.49,1467.99,14,8.497,13
sao joao del rei,2017-08-01,456.8,71.36,528.16,4,5.104,4
sao joao del rei,2017-09-01,134.3,20.69,154.99,2,0.654,2
sao joao del rei,2018-04-01,528.06,134.09,662.15,6,1.117,6
sao joao del rei,2018-05-01,586.64,62.24,648.88,3,10.95,3
sao joao del rei,2018-07-01,253.8,41.8,295.6,3,0.6,3
sao joaquim da barra,2017-06-01,124.7,55.56,180.26,3,5.963,3
sao joaquim da barra,2017-07-01,1044.3,177.35,1221.65,8,16.093,7
sao joaquim da barra,2017-08-01,409.7,70.01,479.71,3,3.626,3
sao joaquim da barra,2017-09-01,669.7,73.42,743.12,5,6.75,5
sao joaquim da barra,2017-10-01,419.8,81.55,501.35,4,4.83,3
sao joaquim da barra,2017-11-01,473.9,71.37,545.27,3,3.622,3
sao joaquim da barra,2017-12-01,1396.9,146.74,1543.64,9,12.363,8
sao joaquim da barra,2018-01-01,1238,142.45,1380.45,8,11.9,6
sao joaquim da barra,2018-02-01,1029.8,141.61,1171.41,8,10.608,8
sao joaquim da barra,2018-03-01,929.8,132.63,1062.43,8,11.65,6
sao joaquim da barra,2018-04-01,725,85.42,810.42,5,7.45,5
sao joaquim da barra,2018-05-01,249.8,35.56,285.36,2,4.76,1
sao jose,2017-01-01,74.9,19.22,94.12,1,0.7,1
sao jose,2017-02-01,634.5,97.29,731.79,5,8.4,5
sao jose,2017-03-01,149.8,42.52,192.32,2,1.2,2
sao jose,2017-04-01,858.8,238.75,1097.55,14,7.3,14
sao jose,2017-05-01,501.5,90.48,591.98,5,5.7,5
sao jose,2017-06-01,489.2,120.64,609.84,8,5.4,8
sao jose,2017-07-01,809,241.31,1050.31,11,8.65,11
sao jose,2017-08-01,574.1,151.15,725.25,9,5.9,9
sao jose,2017-09-01,559.3,127.69,686.99,8,4.85,8
sao jose,2017-10-01,1288.29,315.15,1603.44,18,14.9,17
sao jose,2017-11-01,364.6,97.97,462.57,5,3.65,5
sao jose,2017-12-01,219.8,34.55,254.35,2,2.6,2
sao jose,2018-01-01,710.4,138.73,849.13,7,7.8,7
sao jose,2018-02-01,400.69,127.83,528.52,4,8.8,4
sao jose,2018-03-01,407.3,103.93,511.23,7,5.15,7
sao jose,2018-04-01,383.2,165.14,548.34,8,5.35,8
sao jose,2018-05-01,1447.6,419.96,1867.56,17,36.5,17
sao jose,2018-06-01,2336.2,536.41,2872.61,12,53.8,9
sao jose,2018-07-01,1678,441.1,2119.1,7,48.31,6
sao jose do rio pardo,2016-09-01,10,14.52,24.52,1,0.1,1
sao jose do rio pardo,2016-12-01,19.9,16.05,35.95,1,0.3,1
sao jose do rio pardo,2017-01-01,109.6,72.24,181.84,5,1.4,3
sao jose do rio pardo,2017-04-01,84.99,27.13,112.12,1,0.8,1
sao jose do rio pardo,2017-07-01,307.69,56.03,363.72,4,2.6,3
sao jose do rio pardo,2017-09-01,158.27,67.47,225.74,3,3.1,2
sao jose do rio pardo,2017-12-01,174.6,61.24,235.84,4,3.05,3
sao jose do rio pardo,2018-01-01,237,45.51,282.51,3,2.4,2
sao jose do rio pardo,2018-02-01,89.7,69.84,159.54,3,2.1,1
sao jose do rio pret,2017-09-01,169.9,24.06,193.96,1,1.3,1
sao jose do rio pret,2017-10-01,109.9,18.02,127.92,1,1.8,1
sao jose do rio pret,2017-12-01,219.8,27.58,247.38,2,3.6,2
sao jose do rio preto,2016-09-01,416.7,78.36,495.06,3,4.2,2
sao jose do rio preto,2016-12-01,518,18,536,2,6.6,1
sao jose do rio preto,2017-01-01,3020.32,279.67,3299.99,11,37.717,11
sao jose do rio preto,2017-02-01,4873.96,572.71,5446.67,34,58.872,29
sao jose do rio preto,2017-03-01,4241.81,440.88,4682.69,23,46.732,19
sao jose do rio preto,2017-04-01,3226.89,648.62,3875.51,36,40.264,26
sao jose do rio preto,2017-05-01,3112.91,535.48,3648.39,29,38.077,24
sao jose do rio preto,2017-06-01,7888.74,1615.6,9504.34,95,200.99,73
sao jose do rio preto,2017-07-01,10178.99,2794.03,12973.02,155,273.373,122
sao jose do rio preto,2017-08-01,11591.67,3051.61,14643.28,166,310.82,128
sao jose do rio preto,2017-09-01,11961.6,3536.64,15498.24,177,362.211,129
sao jose do rio preto,2017-10-01,25278.33,7483.89,32762.22,401,739.373,307
sao jose do rio preto,2017-11-01,18282.29,4292.64,22574.93,224,475.272,159
sao jose do rio preto,2017-12-01,11914.08,2967.13,14881.21,153,374.907,132
sao jose do rio preto,2018-01-01,15489.08,4296.87,19785.95,233,422.314,173
sao jose do rio preto,2018-02-01,11442.5,3553.67,14996.17,162,316.799,125
sao jose do rio preto,2018-03-01,13298.95,3587.39,16886.34,188,534.507,134
sao jose do rio preto,2018-04-01,14934.27,3419.6,18353.87,208,525.922,144
sao jose do rio preto,2018-05-01,7825.96,2147.87,9973.83,84,147.942,66
sao jose do rio preto,2018-06-01,6492.63,2425.55,8918.18,88,218.687,77
sao jose do rio preto,2018-07-01,9873.7,3061.01,12934.71,107,372.95,92
sao jose dos campos,2016-12-01,48,40.8,88.8,2,0.55,2
sao jose dos campos,2017-01-01,412.2,175.72,587.92,12,13.576,12
sao jose dos campos,2017-02-01,1264.46,422.57,1687.03,25,12.622,20
sao jose dos campos,2017-03-01,515.4,164.92,680.32,10,6.032,10
sao jose dos campos,2017-04-01,5945.27,623.87,6569.14,39,32.308,28
sao jose dos campos,2017-05-01,6048.72,526.71,6575.43,32,25.368,21
sao jose dos campos,2017-06-01,8267.94,981.4,9249.34,67,31.668,56
sao jose dos campos,2017-07-01,5509.44,786.65,6296.09,54,33.222,46
sao jose dos campos,2017-08-01,3916.01,738.78,4654.79,46,33.744,44
sao jose dos campos,2017-09-01,3692.03,551.47,4243.5,35,17.982,34
sao jose dos campos,2017-10-01,2092.63,393.56,2486.19,20,22.025,17
sao jose dos campos,2017-11-01,1633.28,251,1884.28,17,13.406,15
sao jose dos campos,2017-12-01,15844.69,1964.22,17808.91,139,68.033,103
sao jose dos campos,2018-01-01,10253.65,1345.68,11599.33,93,65.478,62
sao jose dos campos,2018-02-01,8469.73,1182.35,9652.08,87,68.785,65
sao jose dos campos,2018-03-01,6329.6,930.11,7259.71,55,108.661,46
sao jose dos campos,2018-04-01,2789.8,288.1,3077.9,18,22.45,16
sao jose dos campos,2018-05-01,2423.73,362.75,2786.48,19,22.053,17
sao jose dos campos,2018-06-01,2778.23,373.37,3151.6,20,38.236,16
sao jose dos campos,2018-07-01,1056.23,155.52,1211.75,13,17.224,13
sao jose dos pinhais,2016-12-01,179.7,32.59,212.29,3,1.04,2
sao jose dos pinhais,2017-01-01,399.6,71.41,471.01,4,6.4,4
sao jose dos pinhais,2017-02-01,153.8,33.53,187.33,2,1.92,2
sao jose dos pinhais,2017-03-01,130.7,48.02,178.72,3,1.8,3
sao jose dos pinhais,2017-04-01,433.5,113.13,546.63,5,8.8,5
sao jose dos pinhais,2017-05-01,241.3,140.83,382.13,7,13.55,2
sao jose dos pinhais,2017-06-01,259.7,47.56,307.26,3,2.9,3
sao jose dos pinhais,2017-07-01,1111.49,135.43,1246.92,8,13,8
sao jose dos pinhais,2017-08-01,1059.48,164.87,1224.35,8,20.5,8
sao jose dos pinhais,2017-09-01,864.2,187,1051.2,8,15.4,8
sao jose dos pinhais,2017-10-01,1474.09,280.1,1754.19,12,21.75,12
sao jose dos pinhais,2017-11-01,528.33,133.96,662.29,5,8.4,5
sao jose dos pinhais,2017-12-01,2350.29,466.49,2816.78,23,38.069,23
sao jose dos pinhais,2018-01-01,3591.5,624.08,4215.58,22,73.784,21
sao jose dos pinhais,2018-02-01,1260.98,285.87,1546.85,14,19.05,12
sao jose dos pinhais,2018-03-01,1655.6,200.64,1856.24,11,25.4,11
sao jose dos pinhais,2018-04-01,398,29.02,427.02,2,0.9,1
sao jose dos pinhais,2018-05-01,1465,204.67,1669.67,11,6.834,9
sao jose dos pinhais,2018-06-01,391,75.15,466.15,3,4.55,3
sao jose dos pinhais,2018-07-01,590.98,123.66,714.64,4,4.261,4
sao jose dos pinhas,2018-03-01,436,74.56,510.56,4,12.6,2
sao jose dos pinhas,2018-05-01,109,21.58,130.58,1,3.15,1
sao jose dos pinhas,2018-06-01,29.9,17.14,47.04,1,0.15,1
sao jose dos pinhas,2018-07-01,29.9,27.49,57.39,1,0.15,1
sao leopoldo,2016-09-01,590,21.56,611.56,1,0.3,1
sao leopoldo,2017-03-01,249,30.94,279.94,1,0.3,1
sao leopoldo,2017-06-01,299,17.85,316.85,1,0.6,1
sao leopoldo,2017-11-01,816,51.65,867.65,2,1.15,2
sao leopoldo,2017-12-01,805,50.58,855.58,3,0.95,3
sao leopoldo,2018-03-01,198,19.32,217.32,1,0.55,1
sao leopoldo,2018-04-01,1279,57.39,1336.39,2,1.35,2
sao leopoldo,2018-06-01,980,33.81,1013.81,1,1.2,1
sao leopoldo,2018-07-01,259.9,23.75,283.65,1,0.15,1
sao ludgero,2017-01-01,159.9,27.59,187.49,1,2.375,1
sao ludgero,2017-02-01,3068.1,460.1,3528.2,19,54.4,16
sao ludgero,2017-03-01,3529.1,541.42,4070.52,22,46.399,22
sao ludgero,2017-04-01,578.5,95.57,674.07,6,4.746,6
sao ludgero,2017-05-01,79.8,31.89,111.69,2,0.35,2
sao ludgero,2017-06-01,963.2,203.73,1166.93,8,15.013,8
sao ludgero,2017-07-01,544.5,168.19,712.69,5,8.025,4
sao ludgero,2017-08-01,434.7,91.73,526.43,3,7.225,3
sao ludgero,2017-09-01,401.6,63.18,464.78,4,1.803,4
sao ludgero,2017-10-01,303.9,89.67,393.57,5,0.649,5
sao ludgero,2017-11-01,229.29,59.26,288.55,3,5.283,3
sao ludgero,2017-12-01,247.88,108.9,356.78,4,0.5,4
sao ludgero,2018-01-01,459.09,93.92,553.01,5,5.341,5
sao ludgero,2018-02-01,297.98,74.53,372.51,3,2.358,3
sao ludgero,2018-03-01,861.84,226.45,1088.29,7,12.675,7
sao ludgero,2018-04-01,1514.9,254.68,1769.58,10,27.117,10
sao ludgero,2018-05-01,243.39,100.42,343.81,3,3.8,3
sao ludgero,2018-06-01,1164.43,373.12,1537.55,9,19.35,9
sao luis,2017-12-01,499.91,237.09,737,9,3.3,9
sao luis,2018-01-01,888.88,281.65,1170.53,12,6.2,11
sao luis,2018-02-01,3291.56,1217.42,4508.98,44,20.25,41
sao luis,2018-03-01,3064.64,1096.63,4161.27,36,17.4,36
sao luis,2018-04-01,6062.28,1974.8,8037.08,72,35.1,70
sao luis,2018-05-01,8891.13,2948.78,11839.91,87,50.05,86
sao luis,2018-06-01,7324.23,2334.23,9658.46,77,41.05,73
sao luis,2018-07-01,6386.32,2050.69,8437.01,68,35.1,66
sao miguel d'oeste,2017-12-01,249.99,124.74,374.73,1,4,1
sao miguel d'oeste,2018-04-01,344.99,17.42,362.41,1,1.8,1
sao miguel do oeste,2017-12-01,39,16.79,55.79,1,0.6,1
sao paluo,2017-10-01,799.99,217.53,1017.52,1,29.6,1
sao paluo,2017-11-01,499.99,58.78,558.77,1,16.2,1
sao paluo,2018-02-01,829.98,130.6,960.58,2,17.45,2
sao paluo,2018-03-01,1049.98,106.68,1156.66,2,34.05,2
sao paluo,2018-04-01,499.99,69.17,569.16,1,16.25,1
sao paluo,2018-05-01,1599.98,131.25,1731.23,2,58.75,2
sao paulo,2016-09-01,7971.29,1661.31,9632.6,77,181.671,65
sao paulo,2016-12-01,18294.96,3534.87,21829.83,203,308.451,172
sao paulo,2017-01-01,47087.37,8788.69,55876.06,489,668.196,445
sao paulo,2017-02-01,70554.23,11098.08,81652.31,687,835.382,599
sao paulo,2017-03-01,63914.11,10801.97,74716.08,619,957.738,566
sao paulo,2017-04-01,95260.79,16187.16,111447.95,938,1464.843,845
sao paulo,2017-05-01,117057.75,15998.2,133055.95,845,1674.47,772
sao paulo,2017-06-01,112054.27,17449.38,129503.65,1045,2074.145,911
sao paulo,2017-07-01,115183.53,18351.19,133534.72,1128,2176.251,982
sao paulo,2017-08-01,128868.53,20417.67,149286.2,1137,2193.935,972
sao paulo,2017-09-01,125282.12,21157.2,146439.32,1289,1870.507,1096
sao paulo,2017-10-01,179861.21,34107.95,213969.16,2118,3110.866,1812
sao paulo,2017-11-01,151508.22,26572.39,178080.61,1679,2327.019,1493
sao paulo,2017-12-01,208610.76,37757.56,246368.32,2196,3774.899,1974
sao paulo,2018-01-01,154818.51,29021.75,183840.26,1840,2526.289,1631
sao paulo,2018-02-01,174021.24,36255.71,210276.95,2034,3475.019,1796
sao paulo,2018-03-01,199988.93,35374.78,235363.71,2104,3628.295,1850
sao paulo,2018-04-01,200332.5,34340.56,234673.06,2097,3609.325,1776
sao paulo,2018-05-01,161856.29,32732.52,194588.81,1790,2836.032,1569
sao paulo,2018-06-01,196082.86,35467.1,231549.96,1816,2984.052,1589
sao paulo,2018-07-01,174268.67,31791.95,206060.62,1852,2845.834,1673
sao paulo - sp,2017-07-01,819,155.22,974.22,10,12.475,10
sao paulo - sp,2017-08-01,789.2,378.42,1167.62,9,20.515,9
sao paulo - sp,2017-09-01,490.5,130.46,620.96,6,22.914,6
sao paulo - sp,2017-10-01,418.5,131.16,549.66,6,11.776,6
sao paulo - sp,2017-11-01,253.6,50.02,303.62,4,6.49,4
sao paulo - sp,2017-12-01,934.8,231.98,1166.78,12,16.576,7
sao paulo - sp,2018-01-01,255.6,78.08,333.68,4,5.088,4
sao paulo - sp,2018-02-01,308.3,111.01,419.31,7,3.965,4
sao paulo - sp,2018-03-01,367.4,57.06,424.46,5,6.1,5
sao paulo - sp,2018-04-01,139.88,53.2,193.08,3,1.215,3
sao paulo - sp,2018-05-01,669.44,206.2,875.64,11,9.057,9
sao paulo - sp,2018-06-01,1820.46,166.84,1987.3,10,4.593,10
sao paulo - sp,2018-07-01,1525.02,258.68,1783.7,19,11.616,16
sao paulo / sao paulo,2018-07-01,299.5,45.85,345.35,5,5,2
sao paulo sp,2017-12-01,390,61.28,451.28,1,23.5,1
sao paulop,2017-08-01,139.84,60.4,200.24,4,0.916,1
sao paulop,2017-11-01,38.85,11.85,50.7,1,0.229,1
sao paulop,2017-12-01,77.7,28.2,105.9,2,0.458,2
sao pauo,2017-03-01,169.9,9.56,179.46,1,0.05,1
sao pedro,2018-02-01,769.5,171.74,941.24,9,12.348,9
sao pedro,2018-03-01,85.5,22.31,107.81,1,1.372,1
sao pedro,2018-04-01,968.39,120.05,1088.44,6,7.094,6
sao pedro,2018-05-01,634.76,157.75,792.51,7,8.549,6
sao pedro,2018-06-01,1599.78,168.59,1768.37,5,15.075,4
sao pedro,2018-07-01,849.38,220.59,1069.97,8,18.263,8
sao pedro da aldeia,2018-04-01,48.9,19.32,68.22,1,0.475,1
sao pedro da aldeia,2018-05-01,147.7,62.56,210.26,3,2.088,2
sao pedro da aldeia,2018-06-01,265.59,82.22,347.81,4,3.546,4
sao pedro da aldeia,2018-07-01,266.6,91.69,358.29,5,2.965,5
sao roque,2017-01-01,39.9,26.61,66.51,1,1.15,1
sao roque,2017-02-01,44.7,42.86,87.56,3,2.4,2
sao roque,2017-04-01,29.9,6.03,35.93,1,0.6,1
sao roque,2017-06-01,44.8,19.21,64.01,2,1.5,2
sao roque,2017-07-01,19.9,9.94,29.84,1,0.8,1
sao roque,2017-09-01,548.7,125.57,674.27,4,19.65,4
sao roque,2017-10-01,79.9,25.4,105.3,1,5.55,1
sao roque,2017-11-01,414.39,119.33,533.72,7,24.3,7
sao roque,2017-12-01,419.89,144.97,564.86,7,24.65,7
sao roque,2018-01-01,264.68,95.17,359.85,5,12.55,5
sao roque,2018-02-01,139.98,32.29,172.27,3,5.9,3
sao roque,2018-03-01,1550.21,264.98,1815.19,13,49.675,12
sao roque,2018-04-01,1955.77,415.32,2371.09,21,49.7,18
sao roque,2018-05-01,1663.49,251.44,1914.93,8,51.4,8
sao roque,2018-06-01,971.37,179.44,1150.81,7,28.1,7
sao roque,2018-07-01,1269.19,264.99,1534.18,15,31.817,10
sao sebastiao,2018-03-01,872,86.62,958.62,5,2.45,5
sao sebastiao,2018-04-01,2566,304.37,2870.37,14,7,14
sao sebastiao,2018-05-01,1521,143.03,1664.03,9,4.2,9
sao sebastiao,2018-06-01,2059,214.46,2273.46,11,5.55,11
sao sebastiao,2018-07-01,1581,226.79,1807.79,9,4.3,8
sao sebastiao da grama/sp,2018-06-01,61.9,14.74,76.64,1,1.907,1
sao vicente,2018-07-01,358,39.61,397.61,2,11.6,2
sapiranga,2017-09-01,29.9,16.11,46.01,1,0.8,1
saquarema,2016-09-01,72.8,30.57,103.37,2,0.8,2
saquarema,2016-12-01,48.8,29.04,77.84,2,0.61,1
saquarema,2017-01-01,58.9,16.11,75.01,1,0.4,1
saquarema,2017-02-01,90.5,74.41,164.91,6,1.205,6
saquarema,2017-03-01,23.9,14.52,38.42,1,0.2,1
saquarema,2017-05-01,51.7,44.24,95.94,3,0.525,3
sarandi,2017-06-01,327.9,31.8,359.7,2,0.345,2
sarandi,2017-09-01,1263.35,112.85,1376.2,7,2.851,6
sarandi,2017-10-01,5593.43,537.79,6131.22,36,13.57,28
sarandi,2017-11-01,2670.56,202.84,2873.4,14,10.698,11
sarandi,2017-12-01,3593.96,271.19,3865.15,11,9.621,9
sarandi,2018-01-01,5731.82,727.53,6459.35,45,6.978,41
sarandi,2018-02-01,1794.99,287.67,2082.66,16,4.569,12
sarandi,2018-03-01,1404,310.64,1714.64,20,3.386,17
sarandi,2018-04-01,1160.4,114.49,1274.89,7,2.499,7
sarandi,2018-05-01,886.3,143.54,1029.84,9,2.03,7
sarandi,2018-06-01,1042,282.36,1324.36,12,5.308,9
sarandi,2018-07-01,580.74,138.77,719.51,6,2.19,5
são paulo,2018-03-01,47.8,36.46,84.26,2,0.3,1
sbc,2018-07-01,730,45.98,775.98,1,15.008,1
sbc/sp,2018-04-01,215.6,51.76,267.36,4,3.9,4
sbc/sp,2018-05-01,562.9,111.46,674.36,2,22.125,2
sbc/sp,2018-06-01,519,37.69,556.69,1,6.5,1
sbc/sp,2018-07-01,237.7,79.29,316.99,3,7.9,3
scao jose do rio pardo,2017-04-01,157.8,24.1,181.9,2,0.6,2
scao jose do rio pardo,2017-05-01,76.89,16.3,93.19,1,0.8,1
scao jose do rio pardo,2017-06-01,357.98,53.35,411.33,3,4.8,3
scao jose do rio pardo,2017-07-01,536.37,116.86,653.23,5,11.1,5
scao jose do rio pardo,2017-08-01,1063.01,161.42,1224.43,10,16.859,6
scao jose do rio pardo,2017-09-01,770.55,128.52,899.07,7,7.531,7
scao jose do rio pardo,2017-10-01,1723.53,348.73,2072.26,11,37.554,10
scao jose do rio pardo,2017-11-01,627.46,105.55,733.01,6,6.358,6
scao jose do rio pardo,2017-12-01,818.95,160.49,979.44,7,37.625,7
scao jose do rio pardo,2018-01-01,599.36,64.06,663.42,4,14.9,4
scao jose do rio pardo,2018-02-01,757.37,65.59,822.96,3,8,3
scao jose do rio pardo,2018-03-01,236.78,102.09,338.87,2,8.15,2
scao jose do rio pardo,2018-04-01,559.37,68.42,627.79,3,4.915,3
serra,2016-09-01,59.99,24.08,84.07,1,2.05,1
serra,2016-12-01,94.98,36.93,131.91,2,2.85,2
serra,2017-12-01,219.6,60.9,280.5,4,1.785,3
serra,2018-01-01,74.8,49.97,124.77,2,0.679,2
serra,2018-06-01,23.9,15.27,39.17,1,0.492,1
serra negra,2017-01-01,119,13.41,132.41,1,1.2,1
serra negra,2017-02-01,1665.7,212.5,1878.2,12,41.958,12
serra negra,2017-03-01,1139.9,197.19,1337.09,10,18.678,10
serra negra,2017-04-01,1361.9,244.41,1606.31,9,30.685,9
serra negra,2017-05-01,467,53.01,520.01,3,6.974,3
serra negra,2017-06-01,871.8,162.45,1034.25,7,22.588,7
serra negra,2017-07-01,1477.7,195,1672.7,9,51.225,9
serra negra,2017-08-01,1047.9,189.28,1237.18,10,18.3,10
serra negra,2017-09-01,2174.7,288.87,2463.57,15,41.64,15
serra negra,2017-10-01,1509.1,342.95,1852.05,16,47.153,15
serra negra,2017-11-01,1340.8,324.93,1665.73,12,29.465,12
serra negra,2017-12-01,4842.7,736.98,5579.68,28,80.98,28
serra negra,2018-01-01,1398.6,173.35,1571.95,10,29.575,10
serra negra,2018-02-01,1327.9,182.27,1510.17,8,34.874,8
serra negra,2018-03-01,1028.8,132.45,1161.25,7,26.3,6
serra negra,2018-04-01,538.7,123.21,661.91,5,8.25,5
serra negra,2018-05-01,2153.4,447.32,2600.72,18,55.17,17
serra negra,2018-06-01,951.7,244.55,1196.25,10,27,10
serra negra,2018-07-01,648.5,165.94,814.44,8,20.5,8
serra redonda,2017-01-01,355,57.12,412.12,1,10.2,1
serrana,2017-07-01,625.99,20.01,646,1,1.9,1
serrana,2017-09-01,1219.98,43.78,1263.76,2,2.9,2
serrana,2017-10-01,1684.98,62.14,1747.12,2,6.95,2
serrana,2017-11-01,623.99,46.78,670.77,1,2.3,1
serrana,2017-12-01,969.97,45.85,1015.82,3,2.65,3
serrana,2018-01-01,740.99,18.21,759.2,1,1.6,1
serrana,2018-03-01,393.99,16.85,410.84,1,1.45,1
serrana,2018-04-01,2062.99,70.7,2133.69,1,7.25,1
serrana,2018-05-01,513.98,94.44,608.42,2,1.6,2
serrana,2018-07-01,3390.96,112.35,3503.31,4,8.7,4
sertanopolis,2017-03-01,49.9,18.94,68.84,1,1,1
sertanopolis,2017-05-01,49.9,19.59,69.49,1,1,1
sertanopolis,2017-06-01,49.9,46.88,96.78,1,1,1
sete lagoas,2016-09-01,154.6,77.83,232.43,4,0.65,3
sete lagoas,2016-12-01,673.6,205.15,878.75,14,2.8,11
sete lagoas,2017-01-01,882.8,317.25,1200.05,22,5.1,16
sete lagoas,2017-02-01,808.1,307.18,1115.28,19,3.2,19
sete lagoas,2017-03-01,863.1,299.29,1162.39,19,4.1,18
sete lagoas,2017-04-01,1316.6,546.78,1863.38,34,10.2,28
sete lagoas,2017-05-01,673.3,264.34,937.64,17,3.3,15
sete lagoas,2017-06-01,254.3,119.37,373.67,7,14.65,7
sete lagoas,2017-07-01,552.2,202.42,754.62,14,3,10
sete lagoas,2017-08-01,544.2,143.46,687.66,8,1.6,8
sete lagoas,2017-09-01,448.9,169.76,618.66,11,2.3,11
sete lagoas,2017-10-01,883.1,308.54,1191.64,20,5.6,16
sete lagoas,2017-11-01,927.9,294.72,1222.62,21,3.4,20
sete lagoas,2017-12-01,952.4,279.47,1231.87,14,3.45,14
sete lagoas,2018-01-01,344.3,130.56,474.86,7,1.1,6
sete lagoas,2018-02-01,334,189.76,523.76,10,1.5,10
sete lagoas,2018-03-01,628.9,254.23,883.13,11,2.75,10
sete lagoas,2018-04-01,369,169.37,538.37,10,1.5,9
sete lagoas,2018-05-01,179.5,75.89,255.39,5,0.767,5
sete lagoas,2018-06-01,299.9,19.03,318.93,1,0.55,1
sete lagoas,2018-07-01,424,147.61,571.61,10,2.715,9
sinop,2017-06-01,54,16.82,70.82,1,0.464,1
sinop,2017-09-01,3397,875.25,4272.25,24,29.5,23
sinop,2017-10-01,2005.2,509.3,2514.5,15,18.244,15
sinop,2017-11-01,834.3,257.13,1091.43,7,8.15,7
sinop,2017-12-01,483,100.36,583.36,3,4.125,3
sinop,2018-02-01,145,57.56,202.56,1,1.3,1
sinop,2018-05-01,866,243.64,1109.64,4,6.9,4
socorro,2017-12-01,179.7,45.51,225.21,3,0.375,2
socorro,2018-01-01,219.6,52.51,272.11,4,0.55,3
socorro,2018-03-01,418.98,77.58,496.56,6,0.788,5
socorro,2018-04-01,179.7,45.14,224.84,3,0.375,3
socorro,2018-05-01,239.18,36.27,275.45,2,0.438,2
socorro,2018-06-01,200.6,26.73,227.33,2,0.285,2
socorro,2018-07-01,375.2,64.15,439.35,4,0.85,4
soledade,2017-12-01,578,31.5,609.5,2,5.466,1
sombrio,2017-01-01,969,128.17,1097.17,1,30,1
sombrio,2017-02-01,1022.8,168.58,1191.38,3,31,2
sombrio,2017-04-01,1034.8,101.83,1136.63,3,31,3
sombrio,2017-05-01,4562,799.16,5361.16,5,150,5
sombrio,2017-06-01,2936,550.65,3486.65,4,106.2,4
sombrio,2017-07-01,899,132.15,1031.15,1,30,1
sorocaba,2016-09-01,232.49,108.28,340.77,5,30.967,4
sorocaba,2016-12-01,283.79,107.2,390.99,6,29.125,6
sorocaba,2017-01-01,1445.28,416.78,1862.06,25,63.582,20
sorocaba,2017-02-01,1143.82,338.86,1482.68,22,73.261,17
sorocaba,2017-03-01,230.78,145.65,376.43,10,10.423,8
sorocaba,2017-04-01,1066.57,452.3,1518.87,25,35.454,20
sorocaba,2017-05-01,1637.33,461.55,2098.88,32,40.577,26
sorocaba,2017-06-01,1895,531.99,2426.99,34,50.063,32
sorocaba,2017-07-01,1605.33,504.82,2110.15,30,75.803,23
sorocaba,2017-08-01,1105.83,400.71,1506.54,26,16.075,24
sorocaba,2017-09-01,1595.81,527.05,2122.86,30,23.058,25
sorocaba,2017-10-01,2429.16,432.99,2862.15,25,46.566,20
sorocaba,2017-11-01,3147.95,451.25,3599.2,20,67.962,18
sorocaba,2017-12-01,3854.88,585.18,4440.06,35,78.95,26
sorocaba,2018-01-01,2437.67,536.9,2974.57,32,96.827,25
sorocaba,2018-02-01,4970.47,832.11,5802.58,38,119.825,36
sorocaba,2018-03-01,5538.28,1012.66,6550.94,47,124.177,43
sorocaba,2018-04-01,2364.22,452.36,2816.58,28,66.366,28
sorocaba,2018-05-01,4469.61,813.52,5283.13,43,71.18,40
sorocaba,2018-06-01,15271.86,1518.87,16790.73,33,162.543,32
sorocaba,2018-07-01,7694.91,1070.43,8765.34,40,102.73,35
sp,2017-03-01,12.9,14.52,27.42,1,0.2,1
sp,2017-06-01,643.76,109.23,752.99,6,10.5,3
sp,2017-07-01,501.8,123.62,625.42,3,16.2,3
sp,2017-08-01,177.5,43.77,221.27,3,1.27,3
sp,2017-09-01,147,28.97,175.97,2,0.85,2
sp,2017-10-01,184.2,36.98,221.18,3,0.9,3
sp,2017-11-01,209,14.02,223.02,1,2.4,1
sp,2017-12-01,281.18,46.86,328.04,4,1.4,3
sp,2018-02-01,674.8,136.13,810.93,6,14.9,5
sp,2018-03-01,770.56,83.87,854.43,4,20.54,4
sp,2018-04-01,538.9,50.93,589.83,2,10.85,2
sp,2018-05-01,118.8,18.48,137.28,2,3.35,2
